,Name,Total Population,state,county,tract,Median Household Income,Total Households,pct_white,pct_black,pct_hispanic/latino,pct_asian,pct_native,pct_male,pct_female,pct_21-29,pct_30s,pct_40s,pct_50s,pct_60+,pct_HighSchoolGrad,pct_BachelorGrad,pct_married,Count_15+,pct_employed,pct_below_poverty,pct_income_u10k,pct_income_10-15k,pct_income_15-20k,pct_income_20-25k,pct_income_25-30k,pct_income_30-35k,pct_income_35-40k,pct_income_40-45k,pct_income_45-50k,pct_income_50-60k,pct_income_60-75k,pct_income_75-100k,pct_income_100-125k,pct_income_125-150k,pct_income_150-200k,pct_income_200k+,pct_income_10-25k,pct_income_25-50k,pct_income_50-75k,pct_income_100-150k,pct_Veterans
10,"Census Tract 371, Queens County, New York",1335.0,36,081,037100,67419.0,402.0,1.4232209737827715,23.146067415730336,54.232209737827716,14.9812734082397,0.0,48.53932584269663,51.46067415730337,8.98876404494382,14.456928838951312,17.078651685393258,12.434456928838951,23.220973782771537,27.3015873015873,18.201058201058203,43.58288770053476,1122.0,52.406417112299465,30.1123595505618,5.223880597014926,1.243781094527363,0.0,8.457711442786069,2.736318407960199,3.482587064676617,2.985074626865672,4.975124378109452,4.975124378109452,2.2388059701492535,19.65174129353234,10.696517412935323,9.701492537313433,4.477611940298507,14.427860696517413,4.72636815920398,9.701492537313431,19.154228855721392,21.890547263681594,14.17910447761194,2.4344569288389515
11,"Census Tract 377, Queens County, New York",3620.0,36,081,037700,71728.0,775.0,0.4696132596685083,5.276243093922652,90.05524861878453,4.198895027624309,0.0,57.348066298342545,42.651933701657455,14.613259668508288,22.569060773480665,12.900552486187845,7.320441988950276,8.480662983425415,37.2702205882353,4.411764705882353,39.60546282245827,2636.0,70.8649468892261,21.408839779005525,9.548387096774194,0.0,1.2903225806451613,0.0,6.32258064516129,3.225806451612903,2.3225806451612905,3.6129032258064515,6.838709677419355,5.419354838709677,14.193548387096774,25.93548387096774,6.451612903225806,6.064516129032258,3.7419354838709675,5.032258064516129,1.2903225806451613,22.32258064516129,19.612903225806452,12.516129032258064,0.7587859424920128
12,"Census Tract 379, Queens County, New York",6851.0,36,081,037900,72799.0,1383.0,0.9195737848489272,3.9556269157787183,87.0237921471318,7.809078966574223,0.0,52.10918114143921,47.89081885856079,18.33309005984528,14.742373376149468,12.538315574368704,12.611297620785287,12.888629397168296,38.958380714123265,3.9345007959972707,52.16819973718791,5327.0,70.00187722920968,20.186834038826447,1.735357917570499,1.9522776572668112,2.0245842371655822,5.929139551699205,8.242950108459869,5.784526391901663,1.8076644974692697,3.759942154736081,0.0,8.966015907447577,12.72595806218366,19.305856832971802,11.279826464208243,3.181489515545915,10.556760665220535,2.74765003615329,9.906001446131597,19.595083152566882,21.691973969631235,14.461315979754158,0.5101039827349422
13,"Census Tract 413, Queens County, New York",4696.0,36,081,041300,55046.0,1001.0,1.4906303236797274,0.0,77.72572402044293,20.379045996592843,0.0,51.72487223168654,48.27512776831346,13.62862010221465,17.972742759795572,13.713798977853493,11.605621805792163,10.157580919931856,29.010003449465334,3.725422559503277,44.61405529953917,3472.0,63.8536866359447,21.3160136286201,1.998001998001998,1.6983016983016983,5.894105894105894,2.6973026973026974,10.38961038961039,7.892107892107892,3.2967032967032965,7.292707292707293,2.5974025974025974,16.783216783216783,11.188811188811188,11.488511488511488,2.5974025974025974,4.795204795204795,8.091908091908092,1.2987012987012987,10.289710289710289,31.468531468531467,27.972027972027973,7.392607392607393,0.4839685420447671
14,"Census Tract 1594.06, Suffolk County, New York",4885.0,36,103,159406,83558.0,1643.0,71.60696008188332,6.632548618219038,18.444216990788128,0.368474923234391,0.0,48.904810644831116,51.095189355168884,10.583418628454453,9.887410440122824,15.435005117707266,14.554759467758444,24.687819856704195,39.19815402365157,10.729737525237958,45.417170495767834,4135.0,60.41112454655381,33.63357215967247,3.8953134510042604,3.3475349969567865,1.399878271454656,3.6518563603164944,2.8606208155812536,1.0346926354230066,4.564820450395618,1.8867924528301887,4.26049908703591,5.78210590383445,8.52099817407182,18.98965307364577,12.35544735240414,9.312233718807061,7.181984175289105,10.955569080949482,8.399269628727936,14.607425441265978,14.30310407790627,21.6676810712112,6.22131565527792
15,"Census Tract 1595.05, Suffolk County, New York",7671.0,36,103,159505,85617.0,2401.0,73.90170773041325,4.6929996089167,20.753487159431625,0.6518055012384305,0.0,46.56498500847347,53.43501499152653,12.723243384174163,11.849824012514665,12.501629513753096,18.641637335419112,18.36787902489897,34.92245835726594,12.713000191460846,44.35318275154004,6331.0,56.84725951666403,31.299700169469432,7.163681799250313,0.6247396917950854,1.665972511453561,4.789670970428988,0.9579341940857976,2.6655560183256974,1.2078300708038316,3.082049146189088,0.9579341940857976,5.206164098292378,14.285714285714286,17.534360683048728,10.787172011661808,7.913369429404415,9.995835068721366,11.162015826738859,7.080383173677634,8.871303623490212,19.491878384006665,18.70054144106622,5.607790463398254
16,"Census Tract 1479.01, Suffolk County, New York",4299.0,36,103,147901,82306.0,1725.0,81.90276808560131,4.000930448941614,11.002558734589439,2.2563386834147474,0.0,48.03442661083973,51.96557338916027,9.444056757385438,11.979530123284485,12.468015817632008,14.65457083042568,26.006047918120494,24.537815126050422,13.07563025210084,42.996651785714285,3584.0,58.64955357142857,40.125610607117935,5.797101449275362,1.565217391304348,2.0869565217391304,5.565217391304348,3.420289855072464,1.9710144927536233,2.4927536231884058,3.1884057971014492,5.217391304347826,3.710144927536232,10.144927536231885,18.608695652173914,8.985507246376812,6.72463768115942,14.55072463768116,5.971014492753623,9.217391304347826,16.289855072463766,13.855072463768117,15.710144927536232,9.285507665606017
17,"Census Tract 1581.03, Suffolk County, New York",4577.0,36,103,158103,104297.0,1280.0,59.8426917194669,8.367926589469084,25.12562814070352,3.473891195105965,0.0,52.17391304347826,47.82608695652174,12.082149879833953,19.313961109897313,10.68385405287306,13.786322918942538,12.606510814944286,27.052489905787347,14.064602960969044,53.67483296213808,3592.0,61.33073496659243,27.96591653921783,5.234375,3.828125,0.0,1.40625,4.765625,3.671875,2.578125,2.03125,1.09375,5.703125,7.890625,8.28125,11.25,11.171875,14.609375,16.484375,5.234375,14.140625,13.59375,22.421875,2.3995200959808036
18,"Census Tract 1582.03, Suffolk County, New York",1561.0,36,103,158203,153403.0,497.0,76.42536835361948,2.4343369634849457,10.249839846252403,9.929532351057015,0.0,49.71172325432415,50.28827674567585,8.584240871236387,7.559256886611147,14.413837283792441,16.01537475976938,27.61050608584241,20.53654024051804,26.271970397779832,63.094339622641506,1325.0,64.98113207547169,31.838565022421523,0.0,0.0,0.0,1.8108651911468814,0.0,2.414486921529175,1.2072434607645874,0.0,3.8229376257545273,3.8229376257545273,5.231388329979879,12.072434607645874,6.639839034205232,10.663983903420522,17.505030181086518,34.80885311871227,1.8108651911468814,7.444668008048289,9.054325955734406,17.303822937625753,6.590724165988608
19,"Census Tract 1583.09, Suffolk County, New York",4746.0,36,103,158309,89306.0,1621.0,60.64053940160135,9.90307627475769,20.12220817530552,4.340497260851243,0.0,52.149178255372945,47.850821744627055,12.010113780025284,13.337547408343868,13.990729034976823,14.517488411293721,21.723556679308892,33.24444444444445,18.637037037037036,56.186868686868685,3960.0,64.84848484848484,34.15507796038769,3.269586674892042,2.2208513263417644,1.6039481801357187,4.626773596545342,4.565083281924738,4.811844540407156,3.6397285626156695,4.811844540407156,1.2954966070326959,6.47748303516348,4.009870450339297,18.13695249845774,10.54904380012338,7.279457125231339,13.078346699568169,9.623689080814312,8.451573103022826,19.123997532387413,10.487353485502776,17.828500925354717,6.558237145855194
20,"Census Tract 1584.02, Suffolk County, New York",4342.0,36,103,158402,132750.0,1351.0,86.27360663288808,1.381851681252879,10.363887609396592,0.5297098111469369,0.0,49.3781667434362,50.6218332565638,10.225702441271304,9.097190234914786,15.476738830032243,15.384615384615385,22.93873790879779,17.108843537414966,19.183673469387756,60.17648733276402,3513.0,65.58497011101622,31.114693689543987,2.220577350111029,0.14803849000740193,0.0,1.1843079200592155,1.998519615099926,0.5921539600296077,0.14803849000740193,1.4063656550703183,0.7401924500370096,3.552923760177646,3.626943005181347,12.28719467061436,13.545521835677276,18.800888230940043,15.321983715766098,24.42635085122132,1.3323464100666174,4.885270170244264,7.179866765358993,32.34641006661732,5.836341756919374
21,"Census Tract 1584.03, Suffolk County, New York",2286.0,36,103,158403,106250.0,886.0,71.43482064741907,14.873140857392826,9.755030621172354,3.63079615048119,0.0,48.425196850393704,51.574803149606296,12.992125984251969,11.723534558180228,12.117235345581802,17.58530183727034,22.35345581802275,30.582213691618684,25.015994881637877,52.0,1950.0,64.1025641025641,38.75765529308836,10.948081264108351,3.386004514672686,1.1286681715575622,1.693002257336343,3.27313769751693,4.063205417607223,1.693002257336343,1.580135440180587,3.0474040632054176,2.595936794582393,7.110609480812641,8.126410835214447,14.446952595936795,11.060948081264108,15.4627539503386,10.383747178329571,6.207674943566592,13.656884875846501,9.706546275395034,25.5079006772009,3.980370774263904
22,"Census Tract 1585.09, Suffolk County, New York",4959.0,36,103,158509,83237.0,1619.0,69.77213147812058,3.609598709417221,16.616253276870335,8.287961282516637,0.0,49.04214559386973,50.95785440613027,14.07541843113531,16.938898971566847,8.711433756805807,15.668481548699335,18.471466021375278,42.084052964881984,14.450201496833621,53.81177054879563,4027.0,62.80109262478272,32.64771123210325,1.4823965410747375,2.2235948116121063,1.173563928350834,4.385423100679431,3.39715873996294,5.682520074119827,4.385423100679431,0.5558987029030266,7.226683137739346,5.435453983940704,8.58554663372452,16.30636195182211,14.082767140210006,12.415071031500926,6.670784434836318,5.99135268684373,7.782581840642371,21.24768375540457,14.021000617665225,26.49783817171093,6.950317124735729
23,"Census Tract 1586.05, Suffolk County, New York",5046.0,36,103,158605,120833.0,1484.0,79.48870392390012,3.190646056282204,8.779231074118114,4.954419342053112,0.0,53.90408244153785,46.09591755846215,9.195402298850574,13.713832738803012,19.20332936979786,15.457788347205707,19.14387633769322,24.51307735114079,22.89927657206455,60.10424070125563,4221.0,66.07438995498697,29.40943321442727,0.0,2.830188679245283,4.514824797843666,0.4716981132075472,2.1563342318059298,2.7628032345013476,1.482479784366577,0.5390835579514824,2.2911051212938007,4.380053908355795,6.2668463611859835,10.309973045822103,12.533692722371967,16.9811320754717,19.474393530997304,13.005390835579515,7.816711590296496,9.231805929919137,10.646900269541778,29.514824797843666,6.270136307311028
24,"Census Tract 1587.04, Suffolk County, New York",8362.0,36,103,158704,65330.0,3660.0,48.92370246352547,14.302798373594834,32.61181535517819,1.7459937813920114,0.5740253527864148,47.71585745037073,52.28414254962927,9.339870844295623,16.479311169576658,7.414494140157857,20.56924180817986,22.482659650801242,28.474967061923582,15.266798418972332,46.01975595583963,6884.0,61.66472980825102,43.76943314996412,3.5245901639344264,4.53551912568306,2.459016393442623,6.912568306010929,5.9289617486338795,5.355191256830601,2.6775956284153004,2.377049180327869,3.6065573770491803,10.956284153005464,10.327868852459016,19.262295081967213,8.907103825136613,3.0054644808743167,5.409836065573771,4.754098360655738,13.907103825136613,19.94535519125683,21.284153005464482,11.912568306010929,4.495064540622627
25,"Census Tract 1587.10, Suffolk County, New York",3859.0,36,103,158710,104714.0,1204.0,65.79424721430422,17.621145374449338,10.676341020989893,1.3215859030837005,1.7621145374449338,42.31666234775849,57.68333765224151,9.769370303187355,12.904897641876135,15.884944286084478,11.635138636952579,18.476289194091734,27.070063694267517,14.29140127388535,53.227975790181574,2974.0,64.42501681237391,31.19979269240736,6.06312292358804,0.8305647840531561,2.3255813953488373,1.3289036544850499,5.730897009966777,1.495016611295681,0.0,1.3289036544850499,0.6644518272425249,3.5714285714285716,5.730897009966777,17.691029900332225,14.950166112956811,8.637873754152825,14.285714285714286,15.365448504983389,4.485049833887043,9.219269102990033,9.30232558139535,23.588039867109636,4.315528829147506
26,"Census Tract 1591.05, Suffolk County, New York",7487.0,36,103,159105,86411.0,2491.0,66.9159877120342,5.609723520769333,24.4022973153466,2.484306130626419,0.0,51.556030452784825,48.443969547215175,11.179377587818886,13.209563242954454,13.102711366368371,12.501669560571658,23.54748230265794,36.151545363908276,14.35692921236291,46.749878424379965,6169.0,65.40768357918625,33.27100307199145,3.653151344841429,2.8101164191087915,1.525491770373344,3.81372942593336,5.218787635487756,6.945002007226013,1.0036130068245686,0.48173424327579284,5.41951023685267,6.784423926134083,4.897631473303894,18.06503412284223,16.499397832195907,7.346447209955841,7.828181453231634,7.707747892412685,8.149337615415496,19.0686471296668,11.682055399437978,23.845845042151748,4.203241053342336
