Zip,Population,County,State,WiredCount_2020,Fwcount_2020,BroadbandProviderCount,AllProviderCount_2020,Wired25_3_2020,Wired100_3_2020,All25_3_2020,All100_3,TestCount,AverageMbps,FastestAverageMbps,Access to Terrestrial Broadband,Lowest Priced Terrestrial Broadband Plan
15142,1163.00,Allegheny,Pennsylvania,3,0,3,9,2,2,4,3,8,36.01,36.43,1.00,39.99
15143,19660.00,Allegheny,Pennsylvania,8,0,8,14,5,4,7,5,15172,93.73,275.47,1.00,39.99
15144,4142.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,378,73.97,202.26,1.00,55
15145,7132.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,4826,120.02,316.61,0.98,39.99
15146,28323.00,Allegheny,Pennsylvania,6,0,6,12,4,4,6,5,22390,99.36,259.22,0.99,39.99
15147,17395.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,1564,140.48,364.03,1.00,39.99
15148,2814.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,66,41.81,57.23,0.99,39.99
15201,12713.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,26324,89.41,183.9,1.00,39.99
15202,19685.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,23664,193.92,528.84,1.00,39.99
15203,9949.00,Allegheny,Pennsylvania,5,0,5,11,3,3,5,4,30860,115.81,368.7,1.00,39.99
15204,8329.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,1312,75.78,169.73,1.00,39.99
15205,21865.00,Allegheny,Pennsylvania,5,0,5,11,2,2,4,3,27738,115.76,343.67,0.99,39.99
15206,28615.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,66888,103.94,245.01,0.99,39.99
15207,11268.00,Allegheny,Pennsylvania,6,0,6,12,3,3,5,4,12042,39.46,115.76,1.00,39.99
15208,10406.00,Allegheny,Pennsylvania,5,0,5,11,3,3,5,4,954,66.44,158.26,1.00,39.99
15209,12438.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,6622,108.07,290.69,0.99,39.99
15210,25954.00,Allegheny,Pennsylvania,6,0,6,12,3,3,5,4,18964,66.51,175.04,1.00,39.99
15211,11081.00,Allegheny,Pennsylvania,5,0,5,11,2,2,4,3,32808,70.56,146.48,1.00,39.99
15212,27895.00,Allegheny,Pennsylvania,7,0,7,13,3,3,5,4,42158,99.92,296.84,1.00,39.99
15213,30844.00,Allegheny,Pennsylvania,8,0,8,14,4,3,6,4,57670,72.2,205.46,0.98,39.99
15214,14352.00,Allegheny,Pennsylvania,5,0,5,11,3,3,5,4,7034,230.2,492.37,1.00,39.99
15215,12615.00,Allegheny,Pennsylvania,5,0,5,11,3,3,5,4,39550,147.94,303.36,1.00,39.99
15216,23350.00,Allegheny,Pennsylvania,7,0,7,13,4,3,6,4,56908,76.79,257.09,1.00,39.99
15217,27220.00,Allegheny,Pennsylvania,5,0,5,11,3,3,5,4,96832,112.3,324.3,1.00,39.99
15218,13851.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,5532,86.79,201.38,1.00,39.99
15219,16696.00,Allegheny,Pennsylvania,5,0,5,11,3,3,5,4,2524,51.29,145.3,1.00,39.99
15220,17718.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,16002,100.2,163.63,0.98,39.99
15221,31060.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,37202,107.94,293.62,0.99,39.99
15222,3294.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,24010,101.98,321.16,1.00,39.99
15223,7236.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,4822,87.55,233.98,1.00,39.99
15224,10141.00,Allegheny,Pennsylvania,5,0,5,11,3,3,5,4,11744,77.16,216.85,0.99,39.99
15225,1084.00,Allegheny,Pennsylvania,3,0,3,9,2,2,4,3,0,0,0,1.00,39.99
15226,13974.00,Allegheny,Pennsylvania,5,0,5,11,3,3,5,4,13104,60.84,167.86,1.00,39.99
15227,28156.00,Allegheny,Pennsylvania,7,0,7,13,3,2,5,3,54508,147.15,405.37,1.00,39.99
15228,17595.00,Allegheny,Pennsylvania,5,0,5,11,3,3,5,4,33624,170.12,526.21,0.99,39.99
15229,13825.00,Allegheny,Pennsylvania,5,0,5,11,2,2,4,3,30070,116.03,226.54,0.99,39.99
15232,11374.00,Allegheny,Pennsylvania,5,0,5,11,2,2,4,3,22806,62.21,150.41,1.00,39.99
15233,4451.00,Allegheny,Pennsylvania,5,0,5,11,3,3,5,4,3866,18.08,51.79,1.00,39.99
15234,14056.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,866,52.76,138.96,1.00,39.99
15235,34580.00,Allegheny,Pennsylvania,7,0,7,13,4,3,6,4,16822,79.84,227.21,0.99,39.99
15236,29724.00,Allegheny,Pennsylvania,4,0,4,10,2,2,4,3,34690,216.03,500.45,1.00,39.99
15237,41895.00,Allegheny,Pennsylvania,6,0,6,12,3,3,5,4,69714,111.22,313.63,0.99,39.99
15238,13162.00,Allegheny,Pennsylvania,5,0,5,11,2,2,4,3,18206,128.16,312.93,0.96,39.99
15239,21024.00,Allegheny,Pennsylvania,6,0,6,12,5,5,7,6,23610,120.68,347.26,1.00,39.99
15241,20395.00,Allegheny,Pennsylvania,3,0,3,9,2,2,4,3,19756,95.34,236.98,1.00,39.99
15243,13406.00,Allegheny,Pennsylvania,4,1,5,11,2,2,4,3,3008,112,354.55,1.00,39.99
15260,0.00,Allegheny,Pennsylvania,3,0,3,9,2,2,4,3,3220,103.36,274.47,0.00,39.99
42153,326.00,Allen,Kentucky,1,1,2,8,1,1,3,1,,,,1.00,49.95
42120,2588.00,Allen,Kentucky,1,1,2,8,1,1,3,2,79,52.93,114.16,1.00,49.95
42164,16277.00,Allen,Kentucky,9,2,11,17,7,6,9,6,4315,53.33,115.62,0.99,49.95
45808,349.00,Allen,Ohio,2,4,6,11,2,1,5,2,,,,1.00,74.99
45809,157.00,Allen,Ohio,2,5,7,12,2,1,6,1,,,,1.00,74.99
45801,25303.00,Allen,Ohio,4,6,10,15,4,3,9,4,5921,41.93,109.59,0.99,65
45804,15758.00,Allen,Ohio,3,3,6,11,3,2,6,3,15913,94.81,226.2,1.00,69.99
45805,22514.00,Allen,Ohio,4,4,8,13,4,3,7,4,43280,33.12,78.07,1.00,65
45806,11158.00,Allen,Ohio,7,4,11,16,5,4,8,5,1758,32.17,88.28,0.94,69.99
45807,12221.00,Allen,Ohio,6,7,13,18,5,2,10,3,3595,28.81,90.25,0.97,69.99
45817,6736.00,Allen,Ohio,7,7,14,19,5,1,9,2,1240,21.35,57.25,0.89,69.99
45833,10667.00,Allen,Ohio,7,9,16,21,6,3,11,4,6676,76.9,136.97,0.97,39.95
45850,3653.00,Allen,Ohio,2,4,6,11,2,1,6,2,1269,7.78,14.1,0.75,69.99
45887,4755.00,Allen,Ohio,5,10,15,20,2,2,8,3,1241,10.94,22.06,0.94,69.99
45896,2089.00,Allen,Ohio,3,4,7,12,3,2,7,3,254,4.19,9.39,0.72,69.99
29810,4990.00,Allendale,South Carolina,4,0,4,8,3,2,5,3,74,28.11,48.02,0.22,39.99
29827,4624.00,Allendale,South Carolina,6,0,6,11,3,3,5,4,27,7.89,16.19,0.14,39.99
29836,482.00,Allendale,South Carolina,2,0,2,7,0,0,2,1,498,20.17,44.63,0.00,NULL
29849,294.00,Allendale,South Carolina,3,0,3,7,2,2,4,3,0,0,0,0.06,59.95
23002,10439.00,Amelia,Virginia,4,2,6,11,3,3,6,3,11074,9.06,21.76,0.64,66.95
23083,1732.00,Amelia,Virginia,2,2,4,10,1,1,4,1,246,24.19,59.1,0.83,66.95
24521,10576.00,Amherst,Virginia,4,2,6,12,2,2,5,3,8184,7.06,14.9,0.96,79.99
24572,16395.00,Amherst,Virginia,4,2,6,12,2,2,6,2,22048,33.99,93.1,0.97,79.99
24574,3977.00,Amherst,Virginia,4,2,6,12,2,2,6,2,110,30.47,65.01,0.81,60
39638,3333.00,Amite,Mississippi,5,3,8,13,1,1,4,2,202,42.18,47.57,0.99,80
39645,5016.00,Amite,Mississippi,5,3,8,14,1,1,4,2,56,10.66,26.46,0.88,80
39664,2256.00,Amite,Mississippi,5,3,8,14,2,2,5,3,344,12.83,24.78,0.98,79.99
40342,21125.00,Anderson,Kentucky,6,4,10,16,6,5,10,6,5764,62.73,154.8,1.00,35
29621,39101.00,Anderson,South Carolina,6,1,7,12,5,5,7,5,21215,79.51,177.84,0.97,35
29624,14610.00,Anderson,South Carolina,4,1,5,10,4,4,6,4,560,72.89,207.3,0.99,35
29625,27538.00,Anderson,South Carolina,6,0,6,11,5,5,7,5,8677,97.46,220.89,0.99,35
29626,12364.00,Anderson,South Carolina,5,0,5,10,5,5,7,5,2751,283.47,441.91,1.00,35
29627,18367.00,Anderson,South Carolina,4,1,5,10,4,4,6,4,2014,77.84,244.09,0.93,55
29654,9937.00,Anderson,South Carolina,5,1,6,12,3,3,5,3,146,40.91,111.8,0.67,40
29655,7796.00,Anderson,South Carolina,5,1,6,11,2,2,4,2,681,76.18,211.99,0.90,40
29669,12387.00,Anderson,South Carolina,4,1,5,10,4,4,6,4,2346,57.91,177.93,1.00,55
29670,8673.00,Anderson,South Carolina,8,1,9,14,7,7,9,7,1640,53.71,138.71,0.93,35
29684,4862.00,Anderson,South Carolina,4,0,4,9,4,4,6,4,337,79.63,207.13,0.96,40
29689,3889.00,Anderson,South Carolina,4,2,6,11,4,4,6,4,217,54.24,175.4,0.94,55
29697,12207.00,Anderson,South Carolina,3,0,3,8,3,3,5,3,2163,83.07,217.29,0.99,55
37705,4559.00,Anderson,Tennessee,5,1,6,12,5,5,7,6,129,36.98,144.31,0.85,35
37710,1141.00,Anderson,Tennessee,4,0,4,10,2,2,4,3,18,5.97,15.44,0.88,79.99
37716,25749.00,Anderson,Tennessee,5,1,6,13,4,4,6,5,8257,76.59,185.63,0.99,35
37754,4729.00,Anderson,Tennessee,6,1,7,13,5,4,7,5,41,9.5,19.39,0.91,55
37769,5990.00,Anderson,Tennessee,3,1,4,10,2,1,4,2,2684,17.76,42.97,0.97,55
37830,29700.00,Anderson,Tennessee,5,1,6,13,5,5,7,6,19504,69.99,215.52,1.00,35
21062,NULL,Anne Arundel,Maryland,,,0,,,,,,,,,,
21098,NULL,Anne Arundel,Maryland,,,0,,,,,,,,,,
21411,NULL,Anne Arundel,Maryland,,,0,,,,,,,,,,
21412,NULL,Anne Arundel,Maryland,,,0,,,,,,,,,,
20711,6643.00,Anne Arundel,Maryland,5,0,5,11,3,3,5,4,1302,111.74,298.2,1.00,39.99
20724,16093.00,Anne Arundel,Maryland,5,0,5,11,3,2,5,3,4430,101.47,308.7,0.99,39.99
20733,2672.00,Anne Arundel,Maryland,3,0,3,9,2,2,4,3,1630,101.38,283.6,1.00,39.99
20751,2343.00,Anne Arundel,Maryland,3,0,3,9,2,2,4,3,4552,93.64,252.93,1.00,39.99
20755,9302.00,Anne Arundel,Maryland,3,0,3,9,2,2,4,3,1942,125.11,320.78,0.98,39.99
20758,721.00,Anne Arundel,Maryland,2,0,2,8,1,1,3,2,84,20.92,48.08,0.89,79.99
20764,4176.00,Anne Arundel,Maryland,4,0,4,10,3,3,5,4,7746,201.58,529.66,1.00,39.99
20776,3289.00,Anne Arundel,Maryland,4,0,4,10,2,2,4,3,162,102.68,220.3,1.00,39.99
20778,2009.00,Anne Arundel,Maryland,4,0,4,10,2,2,4,3,1976,140.91,521.14,0.99,39.99
20779,1182.00,Anne Arundel,Maryland,4,0,4,10,3,3,5,4,474,78.94,217.5,1.00,39.99
21012,21317.00,Anne Arundel,Maryland,5,0,5,11,3,2,5,3,17808,131.61,346.24,1.00,39.99
21032,8848.00,Anne Arundel,Maryland,3,0,3,9,2,2,4,3,4718,233,522.21,0.99,39.99
21035,7815.00,Anne Arundel,Maryland,4,0,4,10,2,2,4,3,792,87.25,270.96,1.00,39.99
21037,20618.00,Anne Arundel,Maryland,4,0,4,10,3,3,5,4,28084,111.38,302.35,1.00,39.99
21054,10127.00,Anne Arundel,Maryland,4,0,4,10,3,2,5,3,2452,106.6,296.45,1.00,39.99
21060,29223.00,Anne Arundel,Maryland,6,0,6,12,4,3,6,4,13328,106.63,313.26,0.99,39.99
21061,53684.00,Anne Arundel,Maryland,5,1,6,12,3,2,6,4,77500,104.16,301.41,0.98,39.99
21076,12952.00,Anne Arundel,Maryland,5,0,5,11,3,2,5,3,15336,37.81,102.12,0.99,39.99
21077,224.00,Anne Arundel,Maryland,4,0,4,10,3,3,5,4,128,77.56,82.28,0.97,39.99
21090,9784.00,Anne Arundel,Maryland,5,0,5,11,3,2,5,3,10212,101.91,276.94,1.00,39.99
21108,17964.00,Anne Arundel,Maryland,5,0,5,11,3,2,5,3,45110,155.65,424.87,0.99,39.99
21113,30469.00,Anne Arundel,Maryland,5,0,5,11,3,2,5,3,52008,162.58,480.44,0.99,39.99
21114,25225.00,Anne Arundel,Maryland,4,0,4,10,2,2,4,3,52276,132.95,347.49,1.00,39.99
21122,60576.00,Anne Arundel,Maryland,5,0,5,11,3,2,5,3,115086,111.73,292.27,1.00,39.99
21140,3457.00,Anne Arundel,Maryland,4,0,4,10,3,3,5,4,196,75.92,169.86,1.00,39.99
21144,31884.00,Anne Arundel,Maryland,5,0,5,11,3,2,5,3,74434,154.01,372.34,0.99,39.99
21146,26705.00,Anne Arundel,Maryland,4,0,4,10,3,2,5,3,82128,216.53,532.16,1.00,39.99
21226,7561.00,Anne Arundel,Maryland,5,0,5,11,3,2,5,3,260,61.45,106.45,0.98,39.99
21240,0.00,Anne Arundel,Maryland,3,0,3,9,2,2,4,3,40,15.4,40.79,0.00,39.99
21401,36012.00,Anne Arundel,Maryland,4,0,4,10,2,2,4,3,62240,137.16,348.81,0.99,39.99
21402,5217.00,Anne Arundel,Maryland,4,0,4,10,2,2,4,3,12,4.23,9.49,0.14,39.99
21403,30269.00,Anne Arundel,Maryland,4,0,4,10,2,2,4,3,67022,143.6,365,1.00,39.99
21405,544.00,Anne Arundel,Maryland,3,0,3,9,2,2,4,3,64,30.34,90.39,0.98,39.99
21409,20064.00,Anne Arundel,Maryland,4,0,4,10,3,2,5,3,41144,107.48,356.77,1.00,39.99
28091,2158.00,Anson,North Carolina,4,3,7,12,3,3,5,4,16,41.06,72.75,0.84,69.99
28119,2801.00,Anson,North Carolina,3,2,5,10,3,3,5,4,484,14.88,40.16,0.84,NULL
28133,2878.00,Anson,North Carolina,4,1,5,11,4,4,6,5,280,22.53,47.77,0.80,69.99
28135,6123.00,Anson,North Carolina,4,1,5,10,3,3,5,4,189,42.35,80.8,0.83,69.99
28170,12355.00,Anson,North Carolina,4,2,6,11,4,4,6,5,935,36.81,89.97,0.95,69.99
31563,1324.00,Appling,Georgia,3,1,4,8,1,1,3,1,,,,0.04,NULL
31513,16084.00,Appling,Georgia,7,1,8,12,5,3,7,3,216,27.16,48.91,0.64,55
31518,704.00,Appling,Georgia,3,1,4,8,1,1,3,1,1,20.63,20.63,0.00,79.99
24522,9213.00,Appomattox,Virginia,6,2,8,14,4,4,8,4,1460,8.41,22.43,0.84,65
24593,1963.00,Appomattox,Virginia,3,2,5,11,2,2,6,2,80,8.42,20.43,0.56,65
22212,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22217,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22218,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22222,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22223,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22225,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22226,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22227,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22229,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22230,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22234,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22240,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22241,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22242,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22243,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22244,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22245,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22246,NULL,Arlington,Virginia,,,0,,,,,,,,,,
22201,33476.00,Arlington,Virginia,4,1,5,11,2,2,5,3,153180,140.28,361.03,1.00,39.99
22202,22543.00,Arlington,Virginia,5,1,6,12,3,3,6,4,46878,227.48,622.69,0.98,39.99
22203,21850.00,Arlington,Virginia,7,1,8,14,5,5,8,6,48400,85.48,270.96,1.00,39.99
22204,47233.00,Arlington,Virginia,4,1,5,11,2,2,5,3,103354,134.18,332.71,1.00,39.99
22205,17087.00,Arlington,Virginia,6,1,7,13,4,4,7,5,52006,152.4,393.29,1.00,39.99
22206,19051.00,Arlington,Virginia,4,1,5,11,2,2,5,3,33566,54.44,136.64,0.97,39.99
22207,30920.00,Arlington,Virginia,6,2,8,14,4,4,7,5,55538,149.98,394.97,1.00,39.99
22209,12314.00,Arlington,Virginia,5,1,6,12,3,3,6,4,5102,61.56,151.46,1.00,39.99
22211,648.00,Arlington,Virginia,3,1,4,10,1,1,4,2,0,0,0,0.95,79.99
22213,2936.00,Arlington,Virginia,5,0,5,11,4,4,6,4,3144,58.93,119.31,1.00,39.99
22214,0.00,Arlington,Virginia,2,0,2,8,1,1,3,1,14,16.09,41.59,0.00,79.99
16215,NULL,Armstrong,Pennsylvania,,,0,,,,,,,,,,
16261,NULL,Armstrong,Pennsylvania,,,0,,,,,,,,,,
15686,972.00,Armstrong,Pennsylvania,3,1,4,9,3,3,5,4,0,0,0,0.98,79.99
16201,18214.00,Armstrong,Pennsylvania,6,2,8,14,5,5,7,6,22656,40.99,93.72,0.96,55
16210,1014.00,Armstrong,Pennsylvania,4,1,5,11,3,2,5,2,128,53.57,192.84,0.95,79.99
16218,1195.00,Armstrong,Pennsylvania,4,1,5,10,3,3,5,3,0,0,0,0.94,55
16222,2526.00,Armstrong,Pennsylvania,6,1,7,12,5,4,7,4,374,41.18,110.8,0.84,55
16226,8279.00,Armstrong,Pennsylvania,5,1,6,12,5,4,7,5,5482,34.48,87.12,0.97,55
16228,371.00,Armstrong,Pennsylvania,2,0,2,7,2,2,4,2,0,0,0,1.00,79.99
16229,4997.00,Armstrong,Pennsylvania,6,1,7,12,5,4,7,5,654,68.47,168.51,0.98,55
16249,2089.00,Armstrong,Pennsylvania,5,1,6,11,4,4,6,4,1148,25,76.59,0.91,55
16253,91.00,Armstrong,Pennsylvania,2,0,2,6,1,1,3,1,0,0,0,1.00,79.99
16259,1934.00,Armstrong,Pennsylvania,5,1,6,11,5,4,7,4,176,26.5,64.58,0.92,55
16262,3007.00,Armstrong,Pennsylvania,8,1,9,14,5,5,7,6,92,12.91,36.28,0.94,55
28629,75.00,Ashe,North Carolina,2,1,3,6,1,1,3,2,,,,1.00,55
28672,35.00,Ashe,North Carolina,2,0,2,4,1,1,3,1,,,,1.00,55
28693,1700.00,Ashe,North Carolina,3,0,3,7,1,1,3,1,,,,0.97,55
28615,1876.00,Ashe,North Carolina,3,0,3,7,2,2,4,2,1909,30.37,65.31,0.99,55
28617,2261.00,Ashe,North Carolina,3,0,3,6,1,1,3,1,658,51.49,98.97,0.99,55
28626,2714.00,Ashe,North Carolina,5,1,6,11,4,2,6,3,2323,24.36,71.27,0.97,55
28631,637.00,Ashe,North Carolina,2,0,2,6,1,1,3,1,124,23.77,46.51,0.94,55
28640,4719.00,Ashe,North Carolina,5,1,6,10,3,2,5,2,1325,29.52,51.62,0.95,55
28643,3521.00,Ashe,North Carolina,3,0,3,7,1,1,3,1,1584,28.69,66.89,0.98,55
28684,2141.00,Ashe,North Carolina,6,1,7,12,4,2,6,3,232,26.32,87.26,0.95,55
28694,7744.00,Ashe,North Carolina,5,1,6,11,3,2,5,3,8608,42.64,104.87,0.87,55
44805,32345.00,Ashland,Ohio,5,3,8,13,3,2,5,3,12893,58.09,158.03,0.83,69.99
44837,4514.00,Ashland,Ohio,4,3,7,12,3,2,5,3,8906,9.44,27.54,0.59,69.99
44840,2900.00,Ashland,Ohio,4,3,7,12,2,2,4,3,243,6.65,15.03,0.86,69.99
44842,5436.00,Ashland,Ohio,4,3,7,12,2,2,4,3,990,31.18,93.94,0.70,69.99
44859,1737.00,Ashland,Ohio,4,2,6,11,2,2,4,3,156,4.87,9.06,0.85,69.99
44864,3204.00,Ashland,Ohio,4,3,7,12,2,2,4,3,80,47.9,91.19,0.83,69.99
44866,2259.00,Ashland,Ohio,3,2,5,10,2,2,4,3,82,6.12,15.77,0.70,69.99
44880,2864.00,Ashland,Ohio,4,1,5,10,2,2,4,3,1896,52.57,145.82,0.94,69.99
44003,4676.00,Ashtabula,Ohio,3,0,3,8,3,2,5,2,106,15.87,25.61,0.68,76.95
44004,33421.00,Ashtabula,Ohio,7,0,7,12,6,5,8,5,9322,49.27,112.98,1.00,69.99
44010,1667.00,Ashtabula,Ohio,5,0,5,10,4,4,6,4,20,28.58,90.42,1.00,69.99
44030,16652.00,Ashtabula,Ohio,7,0,7,12,6,5,8,5,4511,43.57,107.33,0.96,69.99
44032,1557.00,Ashtabula,Ohio,5,0,5,10,5,4,7,4,15,53.66,165.47,0.51,69.99
44041,14979.00,Ashtabula,Ohio,5,0,5,10,5,5,7,5,6350,60.89,112.25,1.00,69.99
44047,9213.00,Ashtabula,Ohio,8,0,8,13,6,5,8,5,2148,177.2,532.91,0.91,35
44048,2565.00,Ashtabula,Ohio,7,0,7,12,6,5,8,5,169,39.64,112.79,0.88,69.99
44076,5141.00,Ashtabula,Ohio,5,0,5,10,3,1,5,1,2111,10.31,23.25,0.96,77.95
44082,1619.00,Ashtabula,Ohio,4,0,4,9,3,3,5,3,434,17.26,44.1,0.52,NULL
44084,3611.00,Ashtabula,Ohio,6,0,6,11,5,4,7,4,1983,21.67,57.87,0.74,69.99
44085,3277.00,Ashtabula,Ohio,6,0,6,11,5,3,7,3,785,11.93,31.05,0.88,77.95
44093,1467.00,Ashtabula,Ohio,2,0,2,7,2,2,4,2,135,4.99,9.89,0.75,76.95
44099,2314.00,Ashtabula,Ohio,4,0,4,9,2,1,4,1,0,0,0,0.81,77.95
45778,824.00,Athens,Ohio,3,1,4,9,2,1,4,1,,,,0.39,74.99
45701,34122.00,Athens,Ohio,4,3,7,12,1,1,5,2,23223,51.41,113.76,0.99,69.99
45711,1115.00,Athens,Ohio,2,2,4,8,1,0,4,1,10,9.95,31.08,0.33,NULL
45723,3740.00,Athens,Ohio,4,3,7,12,3,3,5,3,105,38.27,108.85,0.80,40
45732,4776.00,Athens,Ohio,5,2,7,11,2,1,4,2,1202,15.31,36.04,0.38,69.99
45735,1730.00,Athens,Ohio,4,2,6,11,3,3,6,3,11,13.23,23.29,0.84,69.99
45761,1745.00,Athens,Ohio,3,2,5,10,1,0,4,1,2045,15.95,41.36,0.31,NULL
45764,9431.00,Athens,Ohio,6,3,9,14,3,1,5,2,7901,22.23,55.69,0.72,55
45766,1382.00,Athens,Ohio,3,1,4,9,2,2,5,3,294,4.93,12.55,0.92,69.99
45780,3254.00,Athens,Ohio,3,1,4,9,1,1,4,2,385,28.18,64.16,1.00,69.99
31624,1273.00,Atkinson,Georgia,6,1,7,12,3,2,5,2,,,,0.13,79.99
31642,4898.00,Atkinson,Georgia,4,0,4,9,3,3,5,4,1323,15.92,42.78,0.70,34.95
31650,3311.00,Atkinson,Georgia,6,0,6,11,5,5,7,6,59,6.07,15.67,0.82,25
39067,1434.00,Attala,Mississippi,5,1,6,11,2,1,4,1,8,8.58,27.7,0.00,39.99
39090,13398.00,Attala,Mississippi,10,1,11,16,9,8,11,8,1445,31.15,98.71,0.86,35
39108,1974.00,Attala,Mississippi,6,1,7,12,3,3,5,3,1,2.42,2.42,0.08,35
39160,2889.00,Attala,Mississippi,4,1,5,11,4,3,6,3,5,14.41,19.78,0.80,39.99
39192,1733.00,Attala,Mississippi,3,1,4,10,1,1,3,1,8,2.05,9.12,0.20,80
45819,233.00,Auglaize,Ohio,3,2,5,10,2,2,4,2,,,,1.00,74.99
45865,4745.00,Auglaize,Ohio,5,4,9,15,3,3,8,4,3708,30.67,72.77,1.00,69.99
45869,4534.00,Auglaize,Ohio,6,3,9,14,5,3,9,4,1074,29.27,79.87,0.99,69.99
45871,1955.00,Auglaize,Ohio,8,2,10,15,5,4,8,5,616,27.11,58.34,0.95,69.99
45885,12661.00,Auglaize,Ohio,10,6,16,21,7,4,12,5,1647,32.9,90.57,0.99,69.99
45895,17945.00,Auglaize,Ohio,10,5,15,20,9,6,12,7,6883,45.33,108.44,0.91,69.99
24485,389.00,Augusta,Virginia,1,2,3,8,1,0,4,1,,,,0.53,
22843,2458.00,Augusta,Virginia,3,3,6,11,1,1,4,2,8,16.36,61.3,1.00,79.99
22939,5398.00,Augusta,Virginia,5,3,8,13,3,3,6,4,7130,36.64,82.16,0.99,44.95
22952,2029.00,Augusta,Virginia,3,4,7,12,3,3,7,4,3608,11.09,25.01,0.93,44.95
24421,3868.00,Augusta,Virginia,5,3,8,13,3,3,6,4,30,2.14,4.87,1.00,54
24430,2643.00,Augusta,Virginia,3,2,5,10,1,1,4,2,120,1.28,2.2,1.00,79.99
24431,2656.00,Augusta,Virginia,5,3,8,13,3,2,6,3,3192,14.58,32.59,1.00,44.95
24432,336.00,Augusta,Virginia,2,1,3,8,1,0,4,1,8,4.89,6.25,0.86,NULL
24437,904.00,Augusta,Virginia,3,3,6,11,1,1,4,2,180,22.65,48.99,1.00,79.99
24440,2916.00,Augusta,Virginia,3,3,6,11,1,1,4,2,5948,16.41,40.63,1.00,79.99
24459,818.00,Augusta,Virginia,2,3,5,10,1,1,4,2,218,69.57,244.59,1.00,60
24467,2212.00,Augusta,Virginia,4,3,7,12,1,1,4,2,38,2.79,7.87,1.00,79.99
24476,280.00,Augusta,Virginia,1,3,4,9,1,1,4,2,2924,21.36,35.35,1.00,79.99
24477,10573.00,Augusta,Virginia,5,3,8,13,3,3,6,4,3228,21.53,47.97,0.97,44.95
24479,1537.00,Augusta,Virginia,3,3,6,11,2,2,5,3,58,1.59,4.7,1.00,59.99
24482,4872.00,Augusta,Virginia,4,3,7,12,1,1,4,2,978,53.65,197.81,1.00,79.99
24486,3490.00,Augusta,Virginia,4,3,7,12,1,1,4,2,118,52.56,89.74,1.00,79.99
36006,1313.00,Autauga,Alabama,3,1,4,9,3,2,5,3,,,,0.70,55
36003,1975.00,Autauga,Alabama,2,1,3,9,0,0,2,1,4,4.98,9.54,0.00,NULL
36051,2304.00,Autauga,Alabama,3,1,4,9,3,3,5,4,10,5.18,11.4,0.86,55
36066,19089.00,Autauga,Alabama,6,1,7,12,6,5,9,6,13787,99.97,208.47,1.00,35
36067,26954.00,Autauga,Alabama,6,2,8,13,6,5,9,6,6462,98.43,198.85,0.96,35
36091,3648.00,Autauga,Alabama,3,1,4,9,2,2,4,3,22,6.46,13.09,0.83,55
36749,1089.00,Autauga,Alabama,1,0,1,7,1,1,3,2,2,14.29,19.14,0.00,69.99
28622,2527.00,Avery,North Carolina,5,0,5,10,2,2,4,2,2984,479.39,805.97,0.95,55
28657,9488.00,Avery,North Carolina,5,2,7,12,2,2,5,3,4948,65.68,181.95,0.96,55
31510,9848.00,Bacon,Georgia,6,1,7,12,4,4,6,4,962,68.68,148.03,0.83,25
39870,2238.00,Baker,Georgia,2,1,3,8,2,0,4,1,8,62.82,83.66,0.49,55
36562,1596.00,Baldwin,Alabama,1,0,1,6,0,0,2,1,,,,0.00,
36507,19090.00,Baldwin,Alabama,6,2,8,13,6,6,8,7,2865,43.51,123.41,0.96,35
